event_id,user_id,event,category,event_time
9519,1586,view_item,Home & Living,2025-07-14 15:04:00
9520,1308,add_to_cart,Electronics,2025-07-10 19:35:00
9521,3652,add_to_cart,Home & Living,2025-07-10 02:20:00
9522,2882,add_to_cart,Home & Living,2025-07-29 23:52:00
9523,1116,add_to_cart,Electronics,2025-07-31 02:44:00
9524,681,view_item,Fashion,2025-07-13 16:58:00
9525,1981,view_item,Electronics,2025-07-26 16:10:00
9526,4725,view_item,Home & Living,2025-07-24 05:11:00
9527,134,add_to_cart,Home & Living,2025-07-03 20:04:00
9528,1765,view_item,Beauty,2025-07-21 22:14:00
9529,1548,view_item,Home & Living,2025-07-25 18:18:00
9530,4984,add_to_cart,Beauty,2025-07-16 17:13:00
9531,3493,view_item,Home & Living,2025-07-10 15:12:00
9532,1387,view_item,Beauty,2025-07-04 18:58:00
9533,2706,view_item,Beauty,2025-07-25 13:34:00
9534,2073,view_item,Home & Living,2025-07-15 21:25:00
9535,348,view_item,Beauty,2025-07-24 05:57:00
9536,4452,view_item,Electronics,2025-07-04 15:05:00
9537,3156,view_item,Beauty,2025-07-06 20:35:00
9538,1542,view_item,Home & Living,2025-07-27 05:17:00
9539,4039,checkout,Electronics,2025-07-10 05:37:00
9540,3044,checkout,Beauty,2025-07-24 22:17:00
9541,3846,view_item,Electronics,2025-07-02 14:14:00
9542,723,view_item,Home & Living,2025-07-18 01:24:00
9543,4593,view_item,Fashion,2025-07-08 19:40:00
9544,4918,add_to_cart,Home & Living,2025-07-13 22:30:00
9545,2621,view_item,Fashion,2025-07-20 18:36:00
9546,4395,view_item,Fashion,2025-07-18 15:44:00
9547,2790,view_item,Electronics,2025-07-17 09:07:00
9548,4783,view_item,Beauty,2025-07-09 13:52:00
9549,2422,view_item,Electronics,2025-07-17 16:00:00
9550,1904,view_item,Beauty,2025-07-02 22:01:00
9551,3463,add_to_cart,Electronics,2025-07-20 06:34:00
9552,2174,view_item,Home & Living,2025-07-03 00:48:00
9553,3247,view_item,Fashion,2025-07-01 21:28:00
9554,1377,view_item,Electronics,2025-07-02 17:08:00
9555,1122,view_item,Home & Living,2025-07-08 09:02:00
9556,2816,view_item,Beauty,2025-07-20 16:20:00
9557,167,view_item,Electronics,2025-07-06 09:03:00
9558,65,view_item,Electronics,2025-07-12 00:18:00
9559,4851,view_item,Fashion,2025-07-18 03:18:00
9560,767,checkout,Fashion,2025-07-31 15:01:00
9561,621,view_item,Beauty,2025-07-31 16:31:00
9562,4895,add_to_cart,Fashion,2025-07-08 18:10:00
9563,4868,checkout,Electronics,2025-07-27 07:32:00
9564,1014,add_to_cart,Electronics,2025-07-31 15:17:00
9565,371,add_to_cart,Electronics,2025-07-09 07:48:00
9566,1175,view_item,Home & Living,2025-07-29 23:40:00
9567,2069,view_item,Fashion,2025-07-08 21:31:00
9568,3150,checkout,Electronics,2025-07-21 06:20:00
9569,3089,checkout,Home & Living,2025-07-19 08:17:00
9570,1193,add_to_cart,Beauty,2025-07-06 04:10:00
9571,3472,checkout,Beauty,2025-07-05 16:55:00
9572,2027,view_item,Fashion,2025-07-24 07:10:00
9573,3103,add_to_cart,Electronics,2025-07-30 21:43:00
9574,1777,view_item,Fashion,2025-07-22 14:21:00
9575,3076,view_item,Electronics,2025-07-29 11:33:00
9576,1755,add_to_cart,Beauty,2025-07-22 02:52:00
9577,3739,view_item,Fashion,2025-07-27 16:51:00
9578,686,add_to_cart,Electronics,2025-07-19 22:59:00
9579,1175,add_to_cart,Beauty,2025-07-28 21:09:00
9580,2294,add_to_cart,Electronics,2025-07-06 19:27:00
9581,1855,add_to_cart,Beauty,2025-07-16 11:10:00
9582,1126,view_item,Fashion,2025-07-25 19:14:00
9583,4823,add_to_cart,Home & Living,2025-07-20 17:02:00
9584,218,add_to_cart,Fashion,2025-07-14 14:28:00
9585,4372,add_to_cart,Beauty,2025-07-09 11:21:00
9586,2209,view_item,Beauty,2025-07-24 09:09:00
9587,4919,checkout,Home & Living,2025-07-16 04:27:00
9588,4606,view_item,Fashion,2025-07-08 06:51:00
9589,2079,view_item,Fashion,2025-07-22 11:23:00
9590,3666,view_item,Fashion,2025-07-11 02:14:00
9591,4868,checkout,Fashion,2025-07-03 03:55:00
9592,3190,view_item,Beauty,2025-07-05 13:16:00
9593,2838,add_to_cart,Home & Living,2025-07-20 12:28:00
9594,2884,view_item,Home & Living,2025-07-16 03:52:00
9595,3923,view_item,Electronics,2025-07-21 02:41:00
9596,4423,checkout,Fashion,2025-07-26 07:14:00
9597,2999,view_item,Home & Living,2025-07-21 20:51:00
9598,3047,view_item,Beauty,2025-07-07 10:48:00
9599,4515,view_item,Beauty,2025-07-25 01:45:00
9600,1989,view_item,Beauty,2025-07-29 07:28:00
9601,1578,view_item,Fashion,2025-07-22 20:41:00
9602,1050,view_item,Fashion,2025-07-31 14:14:00
9603,4425,add_to_cart,Fashion,2025-07-21 13:49:00
9604,323,view_item,Home & Living,2025-07-21 17:44:00
9605,3391,view_item,Home & Living,2025-07-25 15:01:00
9606,3385,view_item,Beauty,2025-07-18 13:51:00
9607,1871,view_item,Home & Living,2025-07-14 17:06:00
9608,4720,add_to_cart,Fashion,2025-07-25 10:36:00
9609,663,checkout,Electronics,2025-07-05 19:59:00
9610,4305,view_item,Beauty,2025-07-07 16:55:00
9611,1557,view_item,Beauty,2025-07-19 07:09:00
9612,3632,view_item,Beauty,2025-07-20 23:24:00
9613,4970,add_to_cart,Beauty,2025-07-24 12:12:00
9614,1029,add_to_cart,Electronics,2025-07-03 07:46:00
9615,108,add_to_cart,Home & Living,2025-07-25 06:12:00
9616,1407,add_to_cart,Fashion,2025-07-31 12:58:00
9617,4990,add_to_cart,Electronics,2025-07-22 17:24:00
9618,3115,checkout,Beauty,2025-07-25 03:04:00
9619,2777,checkout,Electronics,2025-07-13 09:53:00
9620,2066,add_to_cart,Home & Living,2025-07-20 04:12:00
9621,3403,checkout,Beauty,2025-07-20 15:35:00
9622,1240,view_item,Home & Living,2025-07-02 16:00:00
9623,30,view_item,Beauty,2025-07-07 05:10:00
9624,3410,add_to_cart,Electronics,2025-07-27 16:32:00
9625,4353,add_to_cart,Beauty,2025-07-22 06:58:00
9626,4614,view_item,Electronics,2025-07-09 19:29:00
9627,2009,checkout,Electronics,2025-07-27 00:23:00
9628,1743,view_item,Fashion,2025-07-06 19:45:00
9629,67,add_to_cart,Beauty,2025-07-24 08:10:00
9630,4120,view_item,Fashion,2025-07-14 03:27:00
9631,273,view_item,Electronics,2025-07-20 15:09:00
9632,4577,add_to_cart,Fashion,2025-07-06 02:08:00
9633,775,view_item,Electronics,2025-07-12 03:00:00
9634,3400,add_to_cart,Electronics,2025-07-20 15:51:00
9635,4217,view_item,Beauty,2025-07-22 00:18:00
9636,1266,view_item,Electronics,2025-07-22 14:53:00
9637,3321,add_to_cart,Home & Living,2025-07-08 03:02:00
9638,414,view_item,Beauty,2025-07-03 19:46:00
9639,2282,view_item,Fashion,2025-07-07 12:20:00
9640,1953,view_item,Fashion,2025-07-09 15:49:00
9641,1464,view_item,Beauty,2025-07-31 12:51:00
9642,1249,view_item,Fashion,2025-07-05 14:58:00
9643,3052,view_item,Electronics,2025-07-09 09:52:00
9644,2126,view_item,Fashion,2025-07-30 21:18:00
9645,4761,checkout,Fashion,2025-07-01 02:25:00
9646,670,add_to_cart,Home & Living,2025-07-16 23:50:00
9647,3142,add_to_cart,Fashion,2025-07-30 15:12:00
9648,3811,view_item,Fashion,2025-07-29 21:20:00
9649,3941,view_item,Beauty,2025-07-17 07:25:00
9650,1709,view_item,Electronics,2025-07-02 03:52:00
9651,1735,view_item,Electronics,2025-07-19 10:52:00
9652,3619,view_item,Fashion,2025-07-22 06:59:00
9653,1902,view_item,Beauty,2025-07-05 06:17:00
9654,1161,view_item,Fashion,2025-07-10 04:09:00
9655,3423,view_item,Beauty,2025-07-04 08:40:00
9656,2251,view_item,Fashion,2025-07-01 11:24:00
9657,3199,add_to_cart,Beauty,2025-07-15 13:00:00
9658,3309,add_to_cart,Electronics,2025-07-05 11:07:00
9659,3982,view_item,Beauty,2025-07-06 03:01:00
9660,4436,view_item,Beauty,2025-07-20 17:53:00
9661,4194,add_to_cart,Fashion,2025-07-19 00:15:00
9662,822,add_to_cart,Home & Living,2025-07-09 12:27:00
9663,4236,add_to_cart,Electronics,2025-07-05 12:42:00
9664,4545,view_item,Home & Living,2025-07-18 11:07:00
9665,842,add_to_cart,Home & Living,2025-07-14 21:45:00
9666,3499,view_item,Electronics,2025-07-16 21:24:00
9667,4520,add_to_cart,Beauty,2025-07-19 14:24:00
9668,3488,add_to_cart,Beauty,2025-07-19 05:58:00
9669,3548,view_item,Beauty,2025-07-29 20:02:00
9670,1499,view_item,Fashion,2025-07-31 14:44:00
9671,2437,add_to_cart,Home & Living,2025-07-25 08:45:00
9672,4463,view_item,Fashion,2025-07-10 10:29:00
9673,3106,view_item,Fashion,2025-07-26 14:42:00
9674,4576,view_item,Fashion,2025-07-04 06:31:00
9675,3166,view_item,Fashion,2025-07-29 05:46:00
9676,4279,view_item,Electronics,2025-07-05 21:16:00
9677,1417,checkout,Electronics,2025-07-14 23:23:00
9678,1863,view_item,Beauty,2025-07-21 15:40:00
9679,507,add_to_cart,Beauty,2025-07-27 15:08:00
9680,3097,view_item,Home & Living,2025-07-18 06:56:00
9681,358,view_item,Electronics,2025-07-24 01:12:00
9682,316,view_item,Beauty,2025-07-02 15:29:00
9683,4625,add_to_cart,Electronics,2025-07-21 02:08:00
9684,729,checkout,Beauty,2025-07-06 07:32:00
9685,4451,view_item,Beauty,2025-07-19 19:21:00
9686,3036,view_item,Beauty,2025-07-26 13:53:00
9687,1322,view_item,Home & Living,2025-07-04 01:24:00
9688,1638,view_item,Electronics,2025-07-12 09:17:00
9689,4451,view_item,Electronics,2025-07-15 23:24:00
9690,2220,view_item,Home & Living,2025-07-20 21:02:00
9691,3456,view_item,Beauty,2025-07-12 02:08:00
9692,3288,add_to_cart,Beauty,2025-07-09 15:53:00
9693,1614,view_item,Home & Living,2025-07-06 20:04:00
9694,2486,view_item,Electronics,2025-07-08 17:28:00
9695,3593,add_to_cart,Home & Living,2025-07-25 00:00:00
9696,4649,view_item,Beauty,2025-07-12 01:26:00
9697,4893,add_to_cart,Fashion,2025-07-21 15:25:00
9698,1968,view_item,Fashion,2025-07-21 03:11:00
9699,1591,add_to_cart,Beauty,2025-07-31 20:12:00
9700,1755,view_item,Home & Living,2025-07-13 04:00:00
9701,1693,checkout,Home & Living,2025-07-02 04:40:00
9702,320,view_item,Home & Living,2025-07-08 15:15:00
9703,3241,add_to_cart,Home & Living,2025-07-02 07:05:00
9704,3559,view_item,Home & Living,2025-07-15 22:38:00
9705,116,checkout,Beauty,2025-07-21 13:01:00
9706,364,view_item,Beauty,2025-07-25 07:47:00
9707,531,view_item,Beauty,2025-07-07 08:17:00
9708,4979,add_to_cart,Electronics,2025-07-13 02:23:00
9709,358,add_to_cart,Fashion,2025-07-15 19:44:00
9710,4599,view_item,Fashion,2025-07-06 04:20:00
9711,2756,view_item,Beauty,2025-07-10 03:39:00
9712,2138,checkout,Beauty,2025-07-31 01:33:00
9713,313,view_item,Home & Living,2025-07-08 13:14:00
9714,2177,view_item,Electronics,2025-07-03 22:48:00
9715,3119,checkout,Electronics,2025-07-19 06:07:00
9716,2011,view_item,Fashion,2025-07-07 09:20:00
9717,1414,view_item,Electronics,2025-07-08 06:11:00
9718,3165,view_item,Beauty,2025-07-27 11:50:00
9719,4184,view_item,Electronics,2025-07-19 08:26:00
9720,786,add_to_cart,Beauty,2025-07-21 16:26:00
9721,4519,view_item,Electronics,2025-07-30 19:06:00
9722,2963,view_item,Home & Living,2025-07-21 00:40:00
9723,3988,view_item,Beauty,2025-07-15 20:44:00
9724,240,view_item,Home & Living,2025-07-24 17:06:00
9725,1141,view_item,Beauty,2025-07-02 12:01:00
9726,1273,checkout,Fashion,2025-07-09 17:37:00
9727,3588,view_item,Electronics,2025-07-02 13:31:00
9728,2863,add_to_cart,Home & Living,2025-07-02 00:49:00
9729,155,add_to_cart,Fashion,2025-07-22 18:47:00
9730,3694,checkout,Home & Living,2025-07-25 22:26:00
9731,2486,view_item,Home & Living,2025-07-10 22:35:00
9732,3356,view_item,Electronics,2025-07-11 12:04:00
9733,1161,view_item,Beauty,2025-07-05 10:26:00
9734,4768,view_item,Beauty,2025-07-28 11:04:00
9735,3457,view_item,Fashion,2025-07-21 00:11:00
9736,3130,add_to_cart,Electronics,2025-07-27 08:11:00
9737,1247,view_item,Beauty,2025-07-13 18:31:00
9738,4272,checkout,Beauty,2025-07-07 13:33:00
9739,604,checkout,Beauty,2025-07-18 00:41:00
9740,2253,add_to_cart,Beauty,2025-07-08 10:43:00
9741,4508,add_to_cart,Electronics,2025-07-24 20:41:00
9742,1099,checkout,Home & Living,2025-07-05 19:05:00
9743,3659,view_item,Electronics,2025-07-04 04:06:00
9744,1480,checkout,Electronics,2025-07-12 16:32:00
9745,4124,view_item,Beauty,2025-07-07 12:40:00
9746,1380,add_to_cart,Home & Living,2025-07-25 22:13:00
9747,744,checkout,Fashion,2025-07-10 18:16:00
9748,3474,view_item,Electronics,2025-07-03 23:32:00
9749,1312,checkout,Beauty,2025-07-30 04:06:00
9750,4830,view_item,Fashion,2025-07-11 05:08:00
9751,1361,view_item,Fashion,2025-07-03 09:59:00
9752,1518,view_item,Fashion,2025-07-12 09:30:00
9753,4768,add_to_cart,Home & Living,2025-07-28 00:16:00
9754,4682,view_item,Fashion,2025-07-28 22:59:00
9755,1425,view_item,Electronics,2025-07-02 10:52:00
9756,1885,add_to_cart,Beauty,2025-07-10 07:48:00
9757,1368,view_item,Beauty,2025-07-21 02:59:00
9758,1066,view_item,Fashion,2025-07-23 16:58:00
9759,4182,view_item,Beauty,2025-07-01 14:18:00
9760,4686,view_item,Electronics,2025-07-17 14:26:00
9761,2303,view_item,Fashion,2025-07-01 00:37:00
9762,1367,add_to_cart,Electronics,2025-07-04 17:35:00
9763,3982,checkout,Electronics,2025-07-14 20:53:00
9764,4903,view_item,Fashion,2025-07-19 04:52:00
9765,2226,view_item,Electronics,2025-07-13 05:53:00
9766,4177,view_item,Electronics,2025-07-14 17:50:00
9767,283,view_item,Home & Living,2025-07-06 16:06:00
9768,4705,checkout,Home & Living,2025-07-21 20:41:00
9769,263,view_item,Home & Living,2025-07-03 16:59:00
9770,4560,view_item,Electronics,2025-07-30 11:41:00
9771,458,view_item,Beauty,2025-07-29 11:14:00
9772,2291,view_item,Electronics,2025-07-05 13:43:00
9773,4040,view_item,Electronics,2025-07-15 04:51:00
9774,3747,view_item,Home & Living,2025-07-22 19:54:00
9775,4639,view_item,Beauty,2025-07-07 21:05:00
9776,3505,add_to_cart,Electronics,2025-07-18 13:37:00
9777,4237,add_to_cart,Electronics,2025-07-25 22:57:00
9778,1411,view_item,Electronics,2025-07-19 05:36:00
9779,1979,checkout,Electronics,2025-07-29 09:43:00
9780,2249,view_item,Fashion,2025-07-19 08:26:00
9781,4518,view_item,Home & Living,2025-07-04 13:52:00
9782,3368,view_item,Electronics,2025-07-12 14:02:00
9783,406,add_to_cart,Electronics,2025-07-28 18:10:00
9784,491,view_item,Home & Living,2025-07-18 22:27:00
9785,3291,view_item,Beauty,2025-07-29 15:57:00
9786,945,checkout,Beauty,2025-07-11 15:10:00
9787,4645,view_item,Electronics,2025-07-03 20:14:00
9788,4477,add_to_cart,Home & Living,2025-07-03 14:24:00
9789,4068,add_to_cart,Fashion,2025-07-05 15:10:00
9790,2823,view_item,Electronics,2025-07-07 11:39:00
9791,1795,view_item,Electronics,2025-07-04 22:23:00
9792,609,view_item,Electronics,2025-07-20 19:06:00
9793,1431,checkout,Fashion,2025-07-27 08:33:00
9794,3544,view_item,Electronics,2025-07-03 03:00:00
9795,1557,checkout,Beauty,2025-07-01 14:29:00
9796,701,checkout,Electronics,2025-07-03 05:03:00
9797,2079,add_to_cart,Beauty,2025-07-19 07:32:00
9798,3898,add_to_cart,Beauty,2025-07-30 12:14:00
9799,4274,view_item,Beauty,2025-07-11 23:17:00
9800,3203,add_to_cart,Electronics,2025-07-13 05:52:00
9801,1575,view_item,Electronics,2025-07-28 14:14:00
9802,3203,view_item,Fashion,2025-07-28 21:53:00
9803,2819,checkout,Home & Living,2025-07-27 01:33:00
9804,572,view_item,Beauty,2025-07-18 22:00:00
9805,3731,add_to_cart,Home & Living,2025-07-18 07:13:00
9806,3497,view_item,Fashion,2025-07-10 22:53:00
9807,2481,view_item,Home & Living,2025-07-25 11:23:00
9808,3672,checkout,Beauty,2025-07-03 01:56:00
9809,360,checkout,Fashion,2025-07-28 13:35:00
9810,4990,view_item,Home & Living,2025-07-31 05:30:00
9811,2615,checkout,Home & Living,2025-07-09 16:38:00
9812,515,checkout,Fashion,2025-07-12 04:39:00
9813,801,view_item,Home & Living,2025-07-26 19:52:00
9814,4060,view_item,Beauty,2025-07-09 00:04:00
9815,2735,add_to_cart,Home & Living,2025-07-14 16:55:00
9816,2315,view_item,Fashion,2025-07-06 11:16:00
9817,2712,add_to_cart,Fashion,2025-07-07 23:55:00
9818,1221,view_item,Beauty,2025-07-28 04:12:00
9819,266,view_item,Electronics,2025-07-29 23:37:00
9820,2311,add_to_cart,Fashion,2025-07-04 23:20:00
9821,297,view_item,Electronics,2025-07-27 21:15:00
9822,4683,view_item,Beauty,2025-07-22 04:43:00
9823,4829,view_item,Electronics,2025-07-19 09:02:00
9824,996,add_to_cart,Home & Living,2025-07-27 23:16:00
9825,800,checkout,Fashion,2025-07-07 04:18:00
9826,4639,add_to_cart,Beauty,2025-07-04 00:37:00
9827,3496,view_item,Home & Living,2025-07-26 05:56:00
9828,2426,view_item,Electronics,2025-07-14 18:55:00
9829,4990,add_to_cart,Fashion,2025-07-24 14:41:00
9830,4566,view_item,Home & Living,2025-07-05 19:30:00
9831,2236,view_item,Home & Living,2025-07-07 00:44:00
9832,3784,view_item,Fashion,2025-07-25 23:57:00
9833,3979,view_item,Fashion,2025-07-19 22:43:00
9834,1117,add_to_cart,Home & Living,2025-07-01 22:51:00
9835,456,add_to_cart,Home & Living,2025-07-21 08:54:00
9836,3224,view_item,Beauty,2025-07-16 07:19:00
9837,2997,checkout,Home & Living,2025-07-07 21:23:00
9838,4202,view_item,Home & Living,2025-07-03 02:55:00
9839,1763,view_item,Beauty,2025-07-20 05:20:00
9840,4601,view_item,Home & Living,2025-07-11 13:50:00
9841,2383,checkout,Beauty,2025-07-04 06:10:00
9842,4395,add_to_cart,Electronics,2025-07-12 12:04:00
9843,1663,view_item,Home & Living,2025-07-08 07:42:00
9844,1191,add_to_cart,Electronics,2025-07-14 00:54:00
9845,4239,view_item,Beauty,2025-07-30 21:28:00
9846,2437,view_item,Electronics,2025-07-10 16:59:00
9847,376,view_item,Electronics,2025-07-20 19:38:00
9848,3959,add_to_cart,Electronics,2025-07-16 19:58:00
9849,182,view_item,Beauty,2025-07-11 22:10:00
9850,4016,add_to_cart,Home & Living,2025-07-03 11:47:00
9851,1329,view_item,Home & Living,2025-07-01 14:40:00
9852,1675,view_item,Home & Living,2025-07-27 07:11:00
9853,291,view_item,Beauty,2025-07-28 12:53:00
9854,2048,add_to_cart,Fashion,2025-07-07 12:11:00
9855,4149,add_to_cart,Electronics,2025-07-23 23:37:00
9856,3739,add_to_cart,Electronics,2025-07-26 02:13:00
9857,216,view_item,Home & Living,2025-07-14 12:05:00
9858,4912,view_item,Home & Living,2025-07-04 18:28:00
9859,4832,add_to_cart,Home & Living,2025-07-20 14:33:00
9860,551,view_item,Home & Living,2025-07-13 15:06:00
9861,2219,view_item,Electronics,2025-07-18 05:26:00
9862,2979,view_item,Home & Living,2025-07-15 06:59:00
9863,1324,checkout,Electronics,2025-07-05 14:04:00
9864,1152,add_to_cart,Electronics,2025-07-04 19:51:00
9865,3639,view_item,Electronics,2025-07-13 04:29:00
9866,1794,add_to_cart,Electronics,2025-07-16 06:53:00
9867,2071,view_item,Fashion,2025-07-09 04:27:00
9868,4000,add_to_cart,Home & Living,2025-07-27 14:32:00
9869,2292,view_item,Electronics,2025-07-18 11:59:00
9870,926,view_item,Fashion,2025-07-04 04:47:00
9871,3093,add_to_cart,Home & Living,2025-07-16 00:06:00
9872,2216,add_to_cart,Beauty,2025-07-28 16:29:00
9873,3966,checkout,Electronics,2025-07-23 11:33:00
9874,4980,add_to_cart,Fashion,2025-07-30 15:35:00
9875,804,add_to_cart,Fashion,2025-07-20 16:14:00
9876,1761,view_item,Electronics,2025-07-29 23:42:00
9877,4737,view_item,Fashion,2025-07-14 08:10:00
9878,964,view_item,Beauty,2025-07-30 23:08:00
9879,3202,checkout,Electronics,2025-07-19 23:04:00
9880,1107,view_item,Fashion,2025-07-11 12:42:00
9881,2879,add_to_cart,Fashion,2025-07-26 17:44:00
9882,1744,view_item,Home & Living,2025-07-21 20:29:00
9883,1871,view_item,Fashion,2025-07-28 09:10:00
9884,3569,add_to_cart,Home & Living,2025-07-15 06:01:00
9885,713,checkout,Beauty,2025-07-27 06:21:00
9886,1121,add_to_cart,Home & Living,2025-07-22 08:15:00
9887,2316,checkout,Electronics,2025-07-15 02:44:00
9888,3327,add_to_cart,Fashion,2025-07-16 12:27:00
9889,2126,view_item,Home & Living,2025-07-28 22:19:00
9890,4275,view_item,Home & Living,2025-07-11 12:16:00
9891,965,view_item,Fashion,2025-07-01 12:25:00
9892,3223,add_to_cart,Electronics,2025-07-20 22:55:00
9893,4064,add_to_cart,Fashion,2025-07-11 03:12:00
9894,2906,view_item,Home & Living,2025-07-19 01:04:00
9895,2134,view_item,Electronics,2025-07-03 01:56:00
9896,3516,add_to_cart,Beauty,2025-07-27 23:23:00
9897,11,add_to_cart,Fashion,2025-07-27 06:43:00
9898,1206,view_item,Home & Living,2025-07-08 15:20:00
9899,178,checkout,Beauty,2025-07-27 20:18:00
9900,1717,checkout,Fashion,2025-07-24 13:00:00
9901,1298,view_item,Home & Living,2025-07-29 12:44:00
9902,1494,add_to_cart,Beauty,2025-07-13 22:33:00
9903,1677,add_to_cart,Home & Living,2025-07-20 23:16:00
9904,2921,add_to_cart,Home & Living,2025-07-02 04:13:00
9905,150,add_to_cart,Home & Living,2025-07-03 01:47:00
9906,2690,view_item,Home & Living,2025-07-24 00:26:00
9907,3688,view_item,Beauty,2025-07-17 12:31:00
9908,2607,view_item,Fashion,2025-07-01 20:34:00
9909,4059,add_to_cart,Beauty,2025-07-11 20:53:00
9910,3030,view_item,Electronics,2025-07-16 13:16:00
9911,2509,add_to_cart,Home & Living,2025-07-28 18:11:00
9912,786,view_item,Beauty,2025-07-04 18:25:00
9913,2545,add_to_cart,Fashion,2025-07-23 01:54:00
9914,2316,view_item,Fashion,2025-07-10 23:20:00
9915,650,add_to_cart,Electronics,2025-07-28 13:03:00
9916,414,add_to_cart,Fashion,2025-07-05 13:43:00
9917,2711,view_item,Home & Living,2025-07-20 19:10:00
9918,3441,view_item,Home & Living,2025-07-08 08:57:00
9919,797,add_to_cart,Home & Living,2025-07-22 02:54:00
9920,2475,view_item,Electronics,2025-07-23 12:23:00
9921,4575,view_item,Home & Living,2025-07-14 19:09:00
9922,955,add_to_cart,Electronics,2025-07-08 21:24:00
9923,4410,add_to_cart,Home & Living,2025-07-16 08:05:00
9924,1397,add_to_cart,Fashion,2025-07-16 13:31:00
9925,97,view_item,Beauty,2025-07-30 15:51:00
9926,582,view_item,Home & Living,2025-07-22 02:14:00
9927,4938,view_item,Electronics,2025-07-18 01:32:00
9928,3341,add_to_cart,Fashion,2025-07-17 22:14:00
9929,2601,add_to_cart,Beauty,2025-07-04 09:11:00
9930,3825,view_item,Electronics,2025-07-30 02:38:00
9931,682,checkout,Fashion,2025-07-03 04:21:00
9932,4775,view_item,Beauty,2025-07-11 06:40:00
9933,1104,view_item,Beauty,2025-07-28 13:26:00
9934,3303,checkout,Fashion,2025-07-02 13:35:00
9935,2675,view_item,Home & Living,2025-07-25 01:53:00
9936,29,view_item,Fashion,2025-07-11 09:04:00
9937,573,add_to_cart,Electronics,2025-07-21 04:01:00
9938,737,view_item,Beauty,2025-07-26 12:56:00
9939,737,view_item,Beauty,2025-07-26 08:46:00
9940,1240,checkout,Home & Living,2025-07-23 14:42:00
9941,747,view_item,Beauty,2025-07-02 09:58:00
9942,2932,add_to_cart,Fashion,2025-07-18 15:26:00
9943,2378,view_item,Home & Living,2025-07-17 00:51:00
9944,208,checkout,Beauty,2025-07-23 10:09:00
9945,3119,view_item,Electronics,2025-07-29 03:47:00
9946,4112,add_to_cart,Beauty,2025-07-24 23:24:00
9947,2266,add_to_cart,Electronics,2025-07-16 04:52:00
9948,4582,view_item,Electronics,2025-07-06 06:04:00
9949,2482,view_item,Beauty,2025-07-13 07:26:00
9950,3468,view_item,Electronics,2025-07-11 11:17:00
9951,4462,add_to_cart,Beauty,2025-07-31 18:45:00
9952,4886,view_item,Home & Living,2025-07-26 05:54:00
9953,3375,add_to_cart,Beauty,2025-07-25 15:02:00
9954,466,view_item,Beauty,2025-07-17 22:18:00
9955,2325,add_to_cart,Fashion,2025-07-26 04:39:00
9956,267,add_to_cart,Electronics,2025-07-14 01:45:00
9957,4878,view_item,Home & Living,2025-07-22 07:36:00
9958,2675,view_item,Home & Living,2025-07-13 02:20:00
9959,838,checkout,Electronics,2025-07-01 06:31:00
9960,2113,view_item,Fashion,2025-07-05 00:39:00
9961,3436,view_item,Home & Living,2025-07-23 22:31:00
9962,3824,view_item,Beauty,2025-07-03 11:23:00
9963,2708,view_item,Home & Living,2025-07-23 06:36:00
9964,2327,view_item,Home & Living,2025-07-29 13:54:00
9965,516,add_to_cart,Beauty,2025-07-15 16:50:00
9966,3065,view_item,Electronics,2025-07-04 19:46:00
9967,4512,view_item,Electronics,2025-07-20 19:49:00
9968,501,view_item,Beauty,2025-07-28 06:52:00
9969,1050,add_to_cart,Home & Living,2025-07-27 12:48:00
9970,1098,add_to_cart,Beauty,2025-07-02 07:06:00
9971,2984,view_item,Fashion,2025-07-15 01:15:00
9972,1859,add_to_cart,Electronics,2025-07-06 08:26:00
9973,3966,view_item,Home & Living,2025-07-20 23:26:00
9974,4536,add_to_cart,Home & Living,2025-07-14 09:05:00
9975,464,checkout,Electronics,2025-07-20 21:04:00
9976,63,add_to_cart,Home & Living,2025-07-29 18:39:00
9977,3555,view_item,Home & Living,2025-07-10 16:21:00
9978,2878,view_item,Electronics,2025-07-21 14:02:00
9979,1661,view_item,Beauty,2025-07-10 18:05:00
9980,3597,view_item,Electronics,2025-07-02 07:41:00
9981,2808,checkout,Home & Living,2025-07-02 10:56:00
9982,4375,add_to_cart,Fashion,2025-07-31 20:50:00
9983,2524,view_item,Beauty,2025-07-16 09:31:00
9984,3071,view_item,Electronics,2025-07-13 17:21:00
9985,1710,view_item,Fashion,2025-07-24 06:24:00
9986,4771,view_item,Fashion,2025-07-22 02:04:00
9987,2981,view_item,Fashion,2025-07-09 03:41:00
9988,3272,checkout,Beauty,2025-07-14 09:13:00
9989,1864,view_item,Electronics,2025-07-02 23:25:00
9990,4670,view_item,Home & Living,2025-07-09 16:09:00
9991,3156,view_item,Fashion,2025-07-11 13:48:00
9992,2020,view_item,Fashion,2025-07-19 20:09:00
9993,1271,add_to_cart,Beauty,2025-07-03 02:30:00
9994,3881,view_item,Electronics,2025-07-23 06:27:00
9995,4020,view_item,Fashion,2025-07-16 09:10:00
9996,541,view_item,Electronics,2025-07-04 22:50:00
9997,4754,add_to_cart,Fashion,2025-07-24 19:56:00
9998,1946,view_item,Home & Living,2025-07-19 15:02:00
9999,3851,add_to_cart,Fashion,2025-07-20 11:23:00
10000,821,view_item,Fashion,2025-07-26 07:40:00
10001,4658,add_to_cart,Home & Living,2025-07-17 13:12:00
